"Time","Temp","Weather","Wind","Humidity","Barometer","Visibility","day","year","Wind_mph"
"8:53","51 ","Scattered clouds.","No wind","54","29.83","10 ",30,2018,"0"
"9:53","53 ","Sunny.","8 mph","55","29.84","10 ",30,2018,"8"
"10:53","57 ","Scattered clouds.","8 mph","49","29.86","10 ",30,2018,"8"
"11:53","58 ","Scattered clouds.","5 mph","46","29.85","10 ",30,2018,"5"
"12:53","59 ","Scattered clouds.","5 mph","44","29.87","10 ",30,2018,"5"
"1:53","64 ","Sunny.","13 mph","35","29.86","10 ",30,2018,"13"
"2:53","67 ","Sunny.","7 mph","33","29.86","10 ",30,2018,"7"
"3:53","68 ","Passing clouds.","16 mph","32","29.85","10 ",30,2018,"16"
"4:53","63 ","Scattered clouds.","7 mph","40","29.86","10 ",30,2018,"7"
"5:53","64 ","Broken clouds.","15 mph","29","29.88","10 ",30,2018,"15"
"6:53","62 ","Scattered clouds.","8 mph","31","29.88","10 ",30,2018,"8"
"7:53","60 ","Scattered clouds.","8 mph","31","29.90","10 ",30,2018,"8"
"8:53","59 ","Passing clouds.","9 mph","36","29.90","10 ",30,2018,"9"
"9:53","55 ","Clear.","9 mph","39","29.91","10 ",30,2018,"9"
"10:53","49 ","Clear.","8 mph","48","29.93","10 ",30,2018,"8"
"11:53","51 ","Clear.","10 mph","44","29.93","10 ",30,2018,"10"
"12:53","51 ","Clear.","No wind","71","29.98","10 ",1,2019,"0"
"1:53","49 ","Clear.","3 mph","80","29.98","10 ",1,2019,"3"
"2:53","50 ","Clear.","No wind","63","29.98","10 ",1,2019,"0"
"3:53","49 ","Clear.","5 mph","66","29.98","10 ",1,2019,"5"
"4:53","46 ","Clear.","6 mph","73","30.00","10 ",1,2019,"6"
"5:53","49 ","Clear.","3 mph","64","30.00","10 ",1,2019,"3"
"6:53","49 ","Clear.","3 mph","66","30.02","10 ",1,2019,"3"
"7:53","49 ","Sunny.","5 mph","71","30.04","10 ",1,2019,"5"
"8:53","57 ","Sunny.","5 mph","62","30.05","10 ",1,2019,"5"
"9:53","64 ","Sunny.","6 mph","50","30.05","10 ",1,2019,"6"
"10:53","73 ","Sunny.","6 mph","40","30.05","10 ",1,2019,"6"
"11:53","80 ","Sunny.","3 mph","28","30.02","10 ",1,2019,"3"
"12:53","86 ","Sunny.","No wind","17","30.00","10 ",1,2019,"0"
"1:53","89 ","Sunny.","7 mph","12","29.99","10 ",1,2019,"7"
"2:53","91 ","Sunny.","9 mph","11","29.96","10 ",1,2019,"9"
"3:53","92 ","Sunny.","7 mph","10","29.94","10 ",1,2019,"7"
"4:53","94 ","Sunny.","16 mph","11","29.92","10 ",1,2019,"16"
"5:53","93 ","Sunny.","10 mph","11","29.90","10 ",1,2019,"10"
"6:53","90 ","Sunny.","12 mph","14","29.90","10 ",1,2019,"12"
"7:53","82 ","Sunny.","6 mph","22","29.91","10 ",1,2019,"6"
"8:53","75 ","Sunny.","7 mph","30","29.92","10 ",1,2019,"7"
"9:53","67 ","Clear.","No wind","41","29.93","10 ",1,2019,"0"
"10:53","61 ","Clear.","No wind","54","29.94","10 ",1,2019,"0"
"11:53","58 ","Clear.","No wind","58","29.93","10 ",1,2019,"0"
"12:53","56 ","Clear.","No wind","62","29.93","10 ",2,2019,"0"
"1:53","50 ","Clear.","3 mph","66","29.95","10 ",2,2019,"3"
"2:53","53 ","Clear.","3 mph","64","29.93","10 ",2,2019,"3"
"3:53","51 ","Clear.","No wind","69","29.94","10 ",2,2019,"0"
"4:53","50 ","Clear.","No wind","71","29.95","10 ",2,2019,"0"
"5:53","49 ","Clear.","No wind","74","29.97","10 ",2,2019,"0"
"6:53","47 ","Clear.","No wind","74","30.00","10 ",2,2019,"0"
"7:53","59 ","Sunny.","No wind","49","30.00","10 ",2,2019,"0"
"8:53","66 ","Sunny.","5 mph","37","30.01","10 ",2,2019,"5"
"9:53","74 ","Sunny.","14 mph","26","30.01","10 ",2,2019,"14"
"10:53","79 ","Sunny.","14 mph","22","30.02","10 ",2,2019,"14"
"11:53","83 ","Sunny.","17 mph","20","30.02","10 ",2,2019,"17"
"12:53","87 ","Sunny.","18 mph","16","30.00","10 ",2,2019,"18"
"1:53","89 ","Sunny.","17 mph","14","30.00","10 ",2,2019,"17"
"2:53","91 ","Sunny.","28 mph","11","29.97","10 ",2,2019,"28"
"3:53","91 ","Sunny.","22 mph","13","29.96","10 ",2,2019,"22"
"4:53","90 ","Sunny.","21 mph","14","29.94","10 ",2,2019,"21"
"5:53","88 ","Sunny.","25 mph","15","29.94","10 ",2,2019,"25"
"6:53","86 ","Sunny.","18 mph","17","29.94","10 ",2,2019,"18"
"7:53","82 ","Sunny.","15 mph","20","29.93","10 ",2,2019,"15"
"8:53","77 ","Sunny.","9 mph","24","29.95","10 ",2,2019,"9"
"9:53","74 ","Clear.","12 mph","24","29.96","10 ",2,2019,"12"
"10:53","72 ","Clear.","9 mph","25","29.97","10 ",2,2019,"9"
"11:53","68 ","Clear.","10 mph","28","29.97","10 ",2,2019,"10"
"12:53","51 ","Clear.","No wind","71","29.98","10 ",3,2019,"0"
"1:53","49 ","Clear.","3 mph","80","29.98","10 ",3,2019,"3"
"2:53","50 ","Clear.","No wind","63","29.98","10 ",3,2019,"0"
"3:53","49 ","Clear.","5 mph","66","29.98","10 ",3,2019,"5"
"4:53","46 ","Clear.","6 mph","73","30.00","10 ",3,2019,"6"
"5:53","49 ","Clear.","3 mph","64","30.00","10 ",3,2019,"3"
"6:53","49 ","Clear.","3 mph","66","30.02","10 ",3,2019,"3"
"7:53","49 ","Sunny.","5 mph","71","30.04","10 ",3,2019,"5"
"8:53","57 ","Sunny.","5 mph","62","30.05","10 ",3,2019,"5"
"9:53","64 ","Sunny.","6 mph","50","30.05","10 ",3,2019,"6"
"10:53","73 ","Sunny.","6 mph","40","30.05","10 ",3,2019,"6"
"11:53","80 ","Sunny.","3 mph","28","30.02","10 ",3,2019,"3"
"12:53","86 ","Sunny.","No wind","17","30.00","10 ",3,2019,"0"
"1:53","89 ","Sunny.","7 mph","12","29.99","10 ",3,2019,"7"
"2:53","91 ","Sunny.","9 mph","11","29.96","10 ",3,2019,"9"
"3:53","92 ","Sunny.","7 mph","10","29.94","10 ",3,2019,"7"
"4:53","94 ","Sunny.","16 mph","11","29.92","10 ",3,2019,"16"
"5:53","93 ","Sunny.","10 mph","11","29.90","10 ",3,2019,"10"
"6:53","90 ","Sunny.","12 mph","14","29.90","10 ",3,2019,"12"
"7:53","82 ","Sunny.","6 mph","22","29.91","10 ",3,2019,"6"
"8:53","75 ","Sunny.","7 mph","30","29.92","10 ",3,2019,"7"
"9:53","67 ","Clear.","No wind","41","29.93","10 ",3,2019,"0"
"10:53","61 ","Clear.","No wind","54","29.94","10 ",3,2019,"0"
"11:53","58 ","Clear.","No wind","58","29.93","10 ",3,2019,"0"
"12:53","51 ","Clear.","No wind","71","29.98","10 ",4,2019,"0"
"1:53","49 ","Clear.","3 mph","80","29.98","10 ",4,2019,"3"
"2:53","50 ","Clear.","No wind","63","29.98","10 ",4,2019,"0"
"3:53","49 ","Clear.","5 mph","66","29.98","10 ",4,2019,"5"
"4:53","46 ","Clear.","6 mph","73","30.00","10 ",4,2019,"6"
"5:53","49 ","Clear.","3 mph","64","30.00","10 ",4,2019,"3"
"6:53","49 ","Clear.","3 mph","66","30.02","10 ",4,2019,"3"
"7:53","49 ","Sunny.","5 mph","71","30.04","10 ",4,2019,"5"
"8:53","57 ","Sunny.","5 mph","62","30.05","10 ",4,2019,"5"
"9:53","64 ","Sunny.","6 mph","50","30.05","10 ",4,2019,"6"
"10:53","73 ","Sunny.","6 mph","40","30.05","10 ",4,2019,"6"
"11:53","80 ","Sunny.","3 mph","28","30.02","10 ",4,2019,"3"
"12:53","86 ","Sunny.","No wind","17","30.00","10 ",4,2019,"0"
"1:53","89 ","Sunny.","7 mph","12","29.99","10 ",4,2019,"7"
"2:53","91 ","Sunny.","9 mph","11","29.96","10 ",4,2019,"9"
"3:53","92 ","Sunny.","7 mph","10","29.94","10 ",4,2019,"7"
"4:53","94 ","Sunny.","16 mph","11","29.92","10 ",4,2019,"16"
"5:53","93 ","Sunny.","10 mph","11","29.90","10 ",4,2019,"10"
"6:53","90 ","Sunny.","12 mph","14","29.90","10 ",4,2019,"12"
"7:53","82 ","Sunny.","6 mph","22","29.91","10 ",4,2019,"6"
"8:53","75 ","Sunny.","7 mph","30","29.92","10 ",4,2019,"7"
"9:53","67 ","Clear.","No wind","41","29.93","10 ",4,2019,"0"
"10:53","61 ","Clear.","No wind","54","29.94","10 ",4,2019,"0"
"11:53","58 ","Clear.","No wind","58","29.93","10 ",4,2019,"0"
"12:53","51 ","Clear.","No wind","71","29.98","10 ",5,2019,"0"
"1:53","49 ","Clear.","3 mph","80","29.98","10 ",5,2019,"3"
"2:53","50 ","Clear.","No wind","63","29.98","10 ",5,2019,"0"
"3:53","49 ","Clear.","5 mph","66","29.98","10 ",5,2019,"5"
"4:53","46 ","Clear.","6 mph","73","30.00","10 ",5,2019,"6"
"5:53","49 ","Clear.","3 mph","64","30.00","10 ",5,2019,"3"
"6:53","49 ","Clear.","3 mph","66","30.02","10 ",5,2019,"3"
"7:53","49 ","Sunny.","5 mph","71","30.04","10 ",5,2019,"5"
"8:53","57 ","Sunny.","5 mph","62","30.05","10 ",5,2019,"5"
"9:53","64 ","Sunny.","6 mph","50","30.05","10 ",5,2019,"6"
"10:53","73 ","Sunny.","6 mph","40","30.05","10 ",5,2019,"6"
"11:53","80 ","Sunny.","3 mph","28","30.02","10 ",5,2019,"3"
"12:53","86 ","Sunny.","No wind","17","30.00","10 ",5,2019,"0"
"1:53","89 ","Sunny.","7 mph","12","29.99","10 ",5,2019,"7"
"2:53","91 ","Sunny.","9 mph","11","29.96","10 ",5,2019,"9"
"3:53","92 ","Sunny.","7 mph","10","29.94","10 ",5,2019,"7"
"4:53","94 ","Sunny.","16 mph","11","29.92","10 ",5,2019,"16"
"5:53","93 ","Sunny.","10 mph","11","29.90","10 ",5,2019,"10"
"6:53","90 ","Sunny.","12 mph","14","29.90","10 ",5,2019,"12"
"7:53","82 ","Sunny.","6 mph","22","29.91","10 ",5,2019,"6"
"8:53","75 ","Sunny.","7 mph","30","29.92","10 ",5,2019,"7"
"9:53","67 ","Clear.","No wind","41","29.93","10 ",5,2019,"0"
"10:53","61 ","Clear.","No wind","54","29.94","10 ",5,2019,"0"
"11:53","58 ","Clear.","No wind","58","29.93","10 ",5,2019,"0"
"12:53","51 ","Clear.","No wind","71","29.98","10 ",6,2019,"0"
"1:53","49 ","Clear.","3 mph","80","29.98","10 ",6,2019,"3"
"2:53","50 ","Clear.","No wind","63","29.98","10 ",6,2019,"0"
"3:53","49 ","Clear.","5 mph","66","29.98","10 ",6,2019,"5"
"4:53","46 ","Clear.","6 mph","73","30.00","10 ",6,2019,"6"
"5:53","49 ","Clear.","3 mph","64","30.00","10 ",6,2019,"3"
"6:53","49 ","Clear.","3 mph","66","30.02","10 ",6,2019,"3"
"7:53","49 ","Sunny.","5 mph","71","30.04","10 ",6,2019,"5"
"8:53","57 ","Sunny.","5 mph","62","30.05","10 ",6,2019,"5"
"9:53","64 ","Sunny.","6 mph","50","30.05","10 ",6,2019,"6"
"10:53","73 ","Sunny.","6 mph","40","30.05","10 ",6,2019,"6"
"11:53","80 ","Sunny.","3 mph","28","30.02","10 ",6,2019,"3"
"12:53","86 ","Sunny.","No wind","17","30.00","10 ",6,2019,"0"
"1:53","89 ","Sunny.","7 mph","12","29.99","10 ",6,2019,"7"
"2:53","91 ","Sunny.","9 mph","11","29.96","10 ",6,2019,"9"
"3:53","92 ","Sunny.","7 mph","10","29.94","10 ",6,2019,"7"
"4:53","94 ","Sunny.","16 mph","11","29.92","10 ",6,2019,"16"
"5:53","93 ","Sunny.","10 mph","11","29.90","10 ",6,2019,"10"
"6:53","90 ","Sunny.","12 mph","14","29.90","10 ",6,2019,"12"
"7:53","82 ","Sunny.","6 mph","22","29.91","10 ",6,2019,"6"
"8:53","75 ","Sunny.","7 mph","30","29.92","10 ",6,2019,"7"
"9:53","67 ","Clear.","No wind","41","29.93","10 ",6,2019,"0"
"10:53","61 ","Clear.","No wind","54","29.94","10 ",6,2019,"0"
"11:53","58 ","Clear.","No wind","58","29.93","10 ",6,2019,"0"
"12:53","51 ","Clear.","No wind","71","29.98","10 ",7,2019,"0"
"1:53","49 ","Clear.","3 mph","80","29.98","10 ",7,2019,"3"
"2:53","50 ","Clear.","No wind","63","29.98","10 ",7,2019,"0"
"3:53","49 ","Clear.","5 mph","66","29.98","10 ",7,2019,"5"
"4:53","46 ","Clear.","6 mph","73","30.00","10 ",7,2019,"6"
"5:53","49 ","Clear.","3 mph","64","30.00","10 ",7,2019,"3"
"6:53","49 ","Clear.","3 mph","66","30.02","10 ",7,2019,"3"
"7:53","49 ","Sunny.","5 mph","71","30.04","10 ",7,2019,"5"
"8:53","57 ","Sunny.","5 mph","62","30.05","10 ",7,2019,"5"
"9:53","64 ","Sunny.","6 mph","50","30.05","10 ",7,2019,"6"
"10:53","73 ","Sunny.","6 mph","40","30.05","10 ",7,2019,"6"
"11:53","80 ","Sunny.","3 mph","28","30.02","10 ",7,2019,"3"
"12:53","86 ","Sunny.","No wind","17","30.00","10 ",7,2019,"0"
"1:53","89 ","Sunny.","7 mph","12","29.99","10 ",7,2019,"7"
"2:53","91 ","Sunny.","9 mph","11","29.96","10 ",7,2019,"9"
"3:53","92 ","Sunny.","7 mph","10","29.94","10 ",7,2019,"7"
"4:53","94 ","Sunny.","16 mph","11","29.92","10 ",7,2019,"16"
"5:53","93 ","Sunny.","10 mph","11","29.90","10 ",7,2019,"10"
"6:53","90 ","Sunny.","12 mph","14","29.90","10 ",7,2019,"12"
"7:53","82 ","Sunny.","6 mph","22","29.91","10 ",7,2019,"6"
"8:53","75 ","Sunny.","7 mph","30","29.92","10 ",7,2019,"7"
"9:53","67 ","Clear.","No wind","41","29.93","10 ",7,2019,"0"
"10:53","61 ","Clear.","No wind","54","29.94","10 ",7,2019,"0"
"11:53","58 ","Clear.","No wind","58","29.93","10 ",7,2019,"0"
"12:53","51 ","Clear.","No wind","71","29.98","10 ",8,2019,"0"
"1:53","49 ","Clear.","3 mph","80","29.98","10 ",8,2019,"3"
"2:53","50 ","Clear.","No wind","63","29.98","10 ",8,2019,"0"
"3:53","49 ","Clear.","5 mph","66","29.98","10 ",8,2019,"5"
"4:53","46 ","Clear.","6 mph","73","30.00","10 ",8,2019,"6"
"5:53","49 ","Clear.","3 mph","64","30.00","10 ",8,2019,"3"
"6:53","49 ","Clear.","3 mph","66","30.02","10 ",8,2019,"3"
"7:53","49 ","Sunny.","5 mph","71","30.04","10 ",8,2019,"5"
"8:53","57 ","Sunny.","5 mph","62","30.05","10 ",8,2019,"5"
"9:53","64 ","Sunny.","6 mph","50","30.05","10 ",8,2019,"6"
"10:53","73 ","Sunny.","6 mph","40","30.05","10 ",8,2019,"6"
"11:53","80 ","Sunny.","3 mph","28","30.02","10 ",8,2019,"3"
"12:53","86 ","Sunny.","No wind","17","30.00","10 ",8,2019,"0"
"1:53","89 ","Sunny.","7 mph","12","29.99","10 ",8,2019,"7"
"2:53","91 ","Sunny.","9 mph","11","29.96","10 ",8,2019,"9"
"3:53","92 ","Sunny.","7 mph","10","29.94","10 ",8,2019,"7"
"4:53","94 ","Sunny.","16 mph","11","29.92","10 ",8,2019,"16"
"5:53","93 ","Sunny.","10 mph","11","29.90","10 ",8,2019,"10"
"6:53","90 ","Sunny.","12 mph","14","29.90","10 ",8,2019,"12"
"7:53","82 ","Sunny.","6 mph","22","29.91","10 ",8,2019,"6"
"8:53","75 ","Sunny.","7 mph","30","29.92","10 ",8,2019,"7"
"9:53","67 ","Clear.","No wind","41","29.93","10 ",8,2019,"0"
"10:53","61 ","Clear.","No wind","54","29.94","10 ",8,2019,"0"
"11:53","58 ","Clear.","No wind","58","29.93","10 ",8,2019,"0"
"12:53","51 ","Clear.","No wind","71","29.98","10 ",9,2019,"0"
"1:53","49 ","Clear.","3 mph","80","29.98","10 ",9,2019,"3"
"2:53","50 ","Clear.","No wind","63","29.98","10 ",9,2019,"0"
"3:53","49 ","Clear.","5 mph","66","29.98","10 ",9,2019,"5"
"4:53","46 ","Clear.","6 mph","73","30.00","10 ",9,2019,"6"
"5:53","49 ","Clear.","3 mph","64","30.00","10 ",9,2019,"3"
"6:53","49 ","Clear.","3 mph","66","30.02","10 ",9,2019,"3"
"7:53","49 ","Sunny.","5 mph","71","30.04","10 ",9,2019,"5"
"8:53","57 ","Sunny.","5 mph","62","30.05","10 ",9,2019,"5"
"9:53","64 ","Sunny.","6 mph","50","30.05","10 ",9,2019,"6"
"10:53","73 ","Sunny.","6 mph","40","30.05","10 ",9,2019,"6"
"11:53","80 ","Sunny.","3 mph","28","30.02","10 ",9,2019,"3"
"12:53","86 ","Sunny.","No wind","17","30.00","10 ",9,2019,"0"
"1:53","89 ","Sunny.","7 mph","12","29.99","10 ",9,2019,"7"
"2:53","91 ","Sunny.","9 mph","11","29.96","10 ",9,2019,"9"
"3:53","92 ","Sunny.","7 mph","10","29.94","10 ",9,2019,"7"
"4:53","94 ","Sunny.","16 mph","11","29.92","10 ",9,2019,"16"
"5:53","93 ","Sunny.","10 mph","11","29.90","10 ",9,2019,"10"
"6:53","90 ","Sunny.","12 mph","14","29.90","10 ",9,2019,"12"
"7:53","82 ","Sunny.","6 mph","22","29.91","10 ",9,2019,"6"
"8:53","75 ","Sunny.","7 mph","30","29.92","10 ",9,2019,"7"
"9:53","67 ","Clear.","No wind","41","29.93","10 ",9,2019,"0"
"10:53","61 ","Clear.","No wind","54","29.94","10 ",9,2019,"0"
"11:53","58 ","Clear.","No wind","58","29.93","10 ",9,2019,"0"
"12:53","51 ","Clear.","No wind","71","29.98","10 ",10,2019,"0"
"1:53","49 ","Clear.","3 mph","80","29.98","10 ",10,2019,"3"
"2:53","50 ","Clear.","No wind","63","29.98","10 ",10,2019,"0"
"3:53","49 ","Clear.","5 mph","66","29.98","10 ",10,2019,"5"
"4:53","46 ","Clear.","6 mph","73","30.00","10 ",10,2019,"6"
"5:53","49 ","Clear.","3 mph","64","30.00","10 ",10,2019,"3"
"6:53","49 ","Clear.","3 mph","66","30.02","10 ",10,2019,"3"
"7:53","49 ","Sunny.","5 mph","71","30.04","10 ",10,2019,"5"
"8:53","57 ","Sunny.","5 mph","62","30.05","10 ",10,2019,"5"
"9:53","64 ","Sunny.","6 mph","50","30.05","10 ",10,2019,"6"
"10:53","73 ","Sunny.","6 mph","40","30.05","10 ",10,2019,"6"
"11:53","80 ","Sunny.","3 mph","28","30.02","10 ",10,2019,"3"
"12:53","86 ","Sunny.","No wind","17","30.00","10 ",10,2019,"0"
"1:53","89 ","Sunny.","7 mph","12","29.99","10 ",10,2019,"7"
"2:53","91 ","Sunny.","9 mph","11","29.96","10 ",10,2019,"9"
"3:53","92 ","Sunny.","7 mph","10","29.94","10 ",10,2019,"7"
"4:53","94 ","Sunny.","16 mph","11","29.92","10 ",10,2019,"16"
"5:53","93 ","Sunny.","10 mph","11","29.90","10 ",10,2019,"10"
"6:53","90 ","Sunny.","12 mph","14","29.90","10 ",10,2019,"12"
"7:53","82 ","Sunny.","6 mph","22","29.91","10 ",10,2019,"6"
"8:53","75 ","Sunny.","7 mph","30","29.92","10 ",10,2019,"7"
"9:53","67 ","Clear.","No wind","41","29.93","10 ",10,2019,"0"
"10:53","61 ","Clear.","No wind","54","29.94","10 ",10,2019,"0"
"11:53","58 ","Clear.","No wind","58","29.93","10 ",10,2019,"0"
"12:53","51 ","Clear.","No wind","71","29.98","10 ",11,2019,"0"
"1:53","49 ","Clear.","3 mph","80","29.98","10 ",11,2019,"3"
"2:53","50 ","Clear.","No wind","63","29.98","10 ",11,2019,"0"
"3:53","49 ","Clear.","5 mph","66","29.98","10 ",11,2019,"5"
"4:53","46 ","Clear.","6 mph","73","30.00","10 ",11,2019,"6"
"5:53","49 ","Clear.","3 mph","64","30.00","10 ",11,2019,"3"
"6:53","49 ","Clear.","3 mph","66","30.02","10 ",11,2019,"3"
"7:53","49 ","Sunny.","5 mph","71","30.04","10 ",11,2019,"5"
"8:53","57 ","Sunny.","5 mph","62","30.05","10 ",11,2019,"5"
"9:53","64 ","Sunny.","6 mph","50","30.05","10 ",11,2019,"6"
"10:53","73 ","Sunny.","6 mph","40","30.05","10 ",11,2019,"6"
"11:53","80 ","Sunny.","3 mph","28","30.02","10 ",11,2019,"3"
"12:53","86 ","Sunny.","No wind","17","30.00","10 ",11,2019,"0"
"1:53","89 ","Sunny.","7 mph","12","29.99","10 ",11,2019,"7"
"2:53","91 ","Sunny.","9 mph","11","29.96","10 ",11,2019,"9"
"3:53","92 ","Sunny.","7 mph","10","29.94","10 ",11,2019,"7"
"4:53","94 ","Sunny.","16 mph","11","29.92","10 ",11,2019,"16"
"5:53","93 ","Sunny.","10 mph","11","29.90","10 ",11,2019,"10"
"6:53","90 ","Sunny.","12 mph","14","29.90","10 ",11,2019,"12"
"7:53","82 ","Sunny.","6 mph","22","29.91","10 ",11,2019,"6"
"8:53","75 ","Sunny.","7 mph","30","29.92","10 ",11,2019,"7"
"9:53","67 ","Clear.","No wind","41","29.93","10 ",11,2019,"0"
"10:53","61 ","Clear.","No wind","54","29.94","10 ",11,2019,"0"
"11:53","58 ","Clear.","No wind","58","29.93","10 ",11,2019,"0"
"12:53","51 ","Clear.","No wind","71","29.98","10 ",12,2019,"0"
"1:53","49 ","Clear.","3 mph","80","29.98","10 ",12,2019,"3"
"2:53","50 ","Clear.","No wind","63","29.98","10 ",12,2019,"0"
"3:53","49 ","Clear.","5 mph","66","29.98","10 ",12,2019,"5"
"4:53","46 ","Clear.","6 mph","73","30.00","10 ",12,2019,"6"
"5:53","49 ","Clear.","3 mph","64","30.00","10 ",12,2019,"3"
"6:53","49 ","Clear.","3 mph","66","30.02","10 ",12,2019,"3"
"7:53","49 ","Sunny.","5 mph","71","30.04","10 ",12,2019,"5"
"8:53","57 ","Sunny.","5 mph","62","30.05","10 ",12,2019,"5"
"9:53","64 ","Sunny.","6 mph","50","30.05","10 ",12,2019,"6"
"10:53","73 ","Sunny.","6 mph","40","30.05","10 ",12,2019,"6"
"11:53","80 ","Sunny.","3 mph","28","30.02","10 ",12,2019,"3"
"12:53","86 ","Sunny.","No wind","17","30.00","10 ",12,2019,"0"
"1:53","89 ","Sunny.","7 mph","12","29.99","10 ",12,2019,"7"
"2:53","91 ","Sunny.","9 mph","11","29.96","10 ",12,2019,"9"
"3:53","92 ","Sunny.","7 mph","10","29.94","10 ",12,2019,"7"
"4:53","94 ","Sunny.","16 mph","11","29.92","10 ",12,2019,"16"
"5:53","93 ","Sunny.","10 mph","11","29.90","10 ",12,2019,"10"
"6:53","90 ","Sunny.","12 mph","14","29.90","10 ",12,2019,"12"
"7:53","82 ","Sunny.","6 mph","22","29.91","10 ",12,2019,"6"
"8:53","75 ","Sunny.","7 mph","30","29.92","10 ",12,2019,"7"
"9:53","67 ","Clear.","No wind","41","29.93","10 ",12,2019,"0"
"10:53","61 ","Clear.","No wind","54","29.94","10 ",12,2019,"0"
"11:53","58 ","Clear.","No wind","58","29.93","10 ",12,2019,"0"
"12:53","51 ","Clear.","No wind","71","29.98","10 ",13,2019,"0"
"1:53","49 ","Clear.","3 mph","80","29.98","10 ",13,2019,"3"
"2:53","50 ","Clear.","No wind","63","29.98","10 ",13,2019,"0"
"3:53","49 ","Clear.","5 mph","66","29.98","10 ",13,2019,"5"
"4:53","46 ","Clear.","6 mph","73","30.00","10 ",13,2019,"6"
"5:53","49 ","Clear.","3 mph","64","30.00","10 ",13,2019,"3"
"6:53","49 ","Clear.","3 mph","66","30.02","10 ",13,2019,"3"
"7:53","49 ","Sunny.","5 mph","71","30.04","10 ",13,2019,"5"
"8:53","57 ","Sunny.","5 mph","62","30.05","10 ",13,2019,"5"
"9:53","64 ","Sunny.","6 mph","50","30.05","10 ",13,2019,"6"
"10:53","73 ","Sunny.","6 mph","40","30.05","10 ",13,2019,"6"
"11:53","80 ","Sunny.","3 mph","28","30.02","10 ",13,2019,"3"
"12:53","86 ","Sunny.","No wind","17","30.00","10 ",13,2019,"0"
"1:53","89 ","Sunny.","7 mph","12","29.99","10 ",13,2019,"7"
"2:53","91 ","Sunny.","9 mph","11","29.96","10 ",13,2019,"9"
"3:53","92 ","Sunny.","7 mph","10","29.94","10 ",13,2019,"7"
"4:53","94 ","Sunny.","16 mph","11","29.92","10 ",13,2019,"16"
"5:53","93 ","Sunny.","10 mph","11","29.90","10 ",13,2019,"10"
"6:53","90 ","Sunny.","12 mph","14","29.90","10 ",13,2019,"12"
"7:53","82 ","Sunny.","6 mph","22","29.91","10 ",13,2019,"6"
"8:53","75 ","Sunny.","7 mph","30","29.92","10 ",13,2019,"7"
"9:53","67 ","Clear.","No wind","41","29.93","10 ",13,2019,"0"
"10:53","61 ","Clear.","No wind","54","29.94","10 ",13,2019,"0"
"11:53","58 ","Clear.","No wind","58","29.93","10 ",13,2019,"0"
"12:53","51 ","Clear.","No wind","71","29.98","10 ",14,2019,"0"
"1:53","49 ","Clear.","3 mph","80","29.98","10 ",14,2019,"3"
"2:53","50 ","Clear.","No wind","63","29.98","10 ",14,2019,"0"
"3:53","49 ","Clear.","5 mph","66","29.98","10 ",14,2019,"5"
"4:53","46 ","Clear.","6 mph","73","30.00","10 ",14,2019,"6"
"5:53","49 ","Clear.","3 mph","64","30.00","10 ",14,2019,"3"
"6:53","49 ","Clear.","3 mph","66","30.02","10 ",14,2019,"3"
"7:53","49 ","Sunny.","5 mph","71","30.04","10 ",14,2019,"5"
"8:53","57 ","Sunny.","5 mph","62","30.05","10 ",14,2019,"5"
"9:53","64 ","Sunny.","6 mph","50","30.05","10 ",14,2019,"6"
"10:53","73 ","Sunny.","6 mph","40","30.05","10 ",14,2019,"6"
"11:53","80 ","Sunny.","3 mph","28","30.02","10 ",14,2019,"3"
"12:53","86 ","Sunny.","No wind","17","30.00","10 ",14,2019,"0"
"1:53","89 ","Sunny.","7 mph","12","29.99","10 ",14,2019,"7"
"2:53","91 ","Sunny.","9 mph","11","29.96","10 ",14,2019,"9"
"3:53","92 ","Sunny.","7 mph","10","29.94","10 ",14,2019,"7"
"4:53","94 ","Sunny.","16 mph","11","29.92","10 ",14,2019,"16"
"5:53","93 ","Sunny.","10 mph","11","29.90","10 ",14,2019,"10"
"6:53","90 ","Sunny.","12 mph","14","29.90","10 ",14,2019,"12"
"7:53","82 ","Sunny.","6 mph","22","29.91","10 ",14,2019,"6"
"8:53","75 ","Sunny.","7 mph","30","29.92","10 ",14,2019,"7"
"9:53","67 ","Clear.","No wind","41","29.93","10 ",14,2019,"0"
"10:53","61 ","Clear.","No wind","54","29.94","10 ",14,2019,"0"
"11:53","58 ","Clear.","No wind","58","29.93","10 ",14,2019,"0"
"12:53","51 ","Clear.","No wind","71","29.98","10 ",15,2019,"0"
"1:53","49 ","Clear.","3 mph","80","29.98","10 ",15,2019,"3"
"2:53","50 ","Clear.","No wind","63","29.98","10 ",15,2019,"0"
"3:53","49 ","Clear.","5 mph","66","29.98","10 ",15,2019,"5"
"4:53","46 ","Clear.","6 mph","73","30.00","10 ",15,2019,"6"
"5:53","49 ","Clear.","3 mph","64","30.00","10 ",15,2019,"3"
"6:53","49 ","Clear.","3 mph","66","30.02","10 ",15,2019,"3"
"7:53","49 ","Sunny.","5 mph","71","30.04","10 ",15,2019,"5"
"8:53","57 ","Sunny.","5 mph","62","30.05","10 ",15,2019,"5"
"9:53","64 ","Sunny.","6 mph","50","30.05","10 ",15,2019,"6"
"10:53","73 ","Sunny.","6 mph","40","30.05","10 ",15,2019,"6"
